year,agency,field,value
2017,FRTIB,litigation_cost,0.00
2018,FRTIB,litigation_cost,0.00
2019,FRTIB,litigation_cost,0.00
2020,FRTIB,litigation_cost,0.00
2021,FRTIB,litigation_cost,0.00
2022,FRTIB,litigation_cost,0.00
2023,FRTIB,litigation_cost,0.00
2024,FRTIB,litigation_cost,0.00
2008,FTC,litigation_cost,47539.28
2009,FTC,litigation_cost,6308.58
2010,FTC,litigation_cost,0.00
2011,FTC,litigation_cost,0.00
2012,FTC,litigation_cost,15845.00
2013,FTC,litigation_cost,63215.36
2014,FTC,litigation_cost,50269.20
2015,FTC,litigation_cost,37486.00
2016,FTC,litigation_cost,16411.00
2017,FTC,litigation_cost,39515.97
2018,FTC,litigation_cost,33848.45
2019,FTC,litigation_cost,22988.00
2020,FTC,litigation_cost,102489.00
2021,FTC,litigation_cost,166155.00
2022,FTC,litigation_cost,348178.80
2023,FTC,litigation_cost,787888.81
2024,FTC,litigation_cost,617293.00
2016,GCERC,litigation_cost,0.00
2017,GCERC,litigation_cost,0.00
2018,GCERC,litigation_cost,0.00
2019,GCERC,litigation_cost,0.00
2020,GCERC,litigation_cost,0.00
2021,GCERC,litigation_cost,0.00
2022,GCERC,litigation_cost,0.00
2023,GCERC,litigation_cost,0.00
2024,GCERC,litigation_cost,0.00
2008,GSA,litigation_cost,10000.00
2009,GSA,litigation_cost,10000.00
2010,GSA,litigation_cost,10000.00
2011,GSA,litigation_cost,0.00
2012,GSA,litigation_cost,6500.00
2013,GSA,litigation_cost,11500.00
2014,GSA,litigation_cost,11000.00
2015,GSA,litigation_cost,0.00
2016,GSA,litigation_cost,0.00
2017,GSA,litigation_cost,2650.00
2018,GSA,litigation_cost,0.00
2019,GSA,litigation_cost,33848.03
2020,GSA,litigation_cost,12370.00
2021,GSA,litigation_cost,750.00
2022,GSA,litigation_cost,209067.00
2023,GSA,litigation_cost,174000.00
2024,GSA,litigation_cost,0.00
2020,HA,litigation_cost,0.00
2021,HA,litigation_cost,0.00
2022,HA,litigation_cost,0.00
2023,HA,litigation_cost,0.00
2024,HA,litigation_cost,0.00
2008,HHS,litigation_cost,961868.00
2009,HHS,litigation_cost,1105633.00
2010,HHS,litigation_cost,917246.00
2011,HHS,litigation_cost,239775.00
2012,HHS,litigation_cost,1847314.00
2013,HHS,litigation_cost,2077966.00
2014,HHS,litigation_cost,1034548.33
2015,HHS,litigation_cost,2359110.65
2016,HHS,litigation_cost,1401718.87
2017,HHS,litigation_cost,1040055.00
2018,HHS,litigation_cost,1440416.19
2019,HHS,litigation_cost,1392072.34
2020,HHS,litigation_cost,2626549.57
2021,HHS,litigation_cost,2759071.59
2022,HHS,litigation_cost,4510092.89
2023,HHS,litigation_cost,7466570.95
2024,HHS,litigation_cost,14151022.78
2016,HSTSF,litigation_cost,0.00
2017,HSTSF,litigation_cost,0.00
2018,HSTSF,litigation_cost,0.00
2019,HSTSF,litigation_cost,0.00
2020,HSTSF,litigation_cost,0.00
2021,HSTSF,litigation_cost,0.00
2022,HSTSF,litigation_cost,0.00
2023,HSTSF,litigation_cost,0.00
2024,HSTSF,litigation_cost,0.00
2008,HUD,litigation_cost,11000.66
2009,HUD,litigation_cost,57470.00
2010,HUD,litigation_cost,1000.00
2011,HUD,litigation_cost,185769.98
2012,HUD,litigation_cost,62539.91
2013,HUD,litigation_cost,59145.86
2014,HUD,litigation_cost,60000.00
2015,HUD,litigation_cost,51744.25
2016,HUD,litigation_cost,51744.25
2017,HUD,litigation_cost,0.00
2018,HUD,litigation_cost,1095926.90
2019,HUD,litigation_cost,19000.00
2020,HUD,litigation_cost,0.00
2021,HUD,litigation_cost,0.00
2022,HUD,litigation_cost,196000.00
2023,HUD,litigation_cost,1269.00
2024,HUD,litigation_cost,4030.00
2008,IAF,litigation_cost,0.00
2009,IAF,litigation_cost,0.00
2010,IAF,litigation_cost,0.00
2011,IAF,litigation_cost,0.00
2012,IAF,litigation_cost,0.00
2013,IAF,litigation_cost,0.00
2014,IAF,litigation_cost,0.00
2015,IAF,litigation_cost,0.00
2016,IAF,litigation_cost,0.00
2017,IAF,litigation_cost,0.00
2018,IAF,litigation_cost,0.00
2019,IAF,litigation_cost,0.00
2020,IAF,litigation_cost,0.00
2021,IAF,litigation_cost,0.00
2022,IAF,litigation_cost,0.00
2023,IAF,litigation_cost,0.00
2024,IAF,litigation_cost,0.00
2008,IMLS,litigation_cost,0.00
2009,IMLS,litigation_cost,0.00
2010,IMLS,litigation_cost,0.00
2011,IMLS,litigation_cost,0.00
2012,IMLS,litigation_cost,0.00
2013,IMLS,litigation_cost,0.00
2014,IMLS,litigation_cost,0.00
2015,IMLS,litigation_cost,0.00
2016,IMLS,litigation_cost,0.00
2017,IMLS,litigation_cost,0.00
2018,IMLS,litigation_cost,0.00
2019,IMLS,litigation_cost,0.00
2020,IMLS,litigation_cost,0.00
2021,IMLS,litigation_cost,0.00
2022,IMLS,litigation_cost,0.00
2023,IMLS,litigation_cost,0.00
2024,IMLS,litigation_cost,0.00
2022,IPEC,litigation_cost,0.00
2023,IPEC,litigation_cost,0.00
2024,IPEC,litigation_cost,0.00
2016,JMMFF,litigation_cost,0.00
2017,JMMFF,litigation_cost,0.00
2018,JMMFF,litigation_cost,0.00
2019,JMMFF,litigation_cost,0.00
2020,JMMFF,litigation_cost,0.00
2021,JMMFF,litigation_cost,0.00
2022,JMMFF,litigation_cost,0.00
2023,JMMFF,litigation_cost,0.00
2024,JMMFF,litigation_cost,0.00
2010,LSC,litigation_cost,0.00
2011,LSC,litigation_cost,0.00
2012,LSC,litigation_cost,0.00
2013,LSC,litigation_cost,0.00
2014,LSC,litigation_cost,0.00
2015,LSC,litigation_cost,0.00
2016,LSC,litigation_cost,0.00
2017,LSC,litigation_cost,0.00
2018,LSC,litigation_cost,0.00
2019,LSC,litigation_cost,0.00
2020,LSC,litigation_cost,0.00
2021,LSC,litigation_cost,0.00
2022,LSC,litigation_cost,0.00
2023,LSC,litigation_cost,0.00
2024,LSC,litigation_cost,0.00
2010,MCC,litigation_cost,0.00
2011,MCC,litigation_cost,0.00
2012,MCC,litigation_cost,0.00
2013,MCC,litigation_cost,0.00
2014,MCC,litigation_cost,0.00
2015,MCC,litigation_cost,0.00
2016,MCC,litigation_cost,0.00
2017,MCC,litigation_cost,0.00
2018,MCC,litigation_cost,0.00
2019,MCC,litigation_cost,0.00
2020,MCC,litigation_cost,0.00
2021,MCC,litigation_cost,0.00
2022,MCC,litigation_cost,0.00
2023,MCC,litigation_cost,0.00
2024,MCC,litigation_cost,0.00
2016,MKUF,litigation_cost,0.00
2017,MKUF,litigation_cost,0.00
2018,MKUF,litigation_cost,0.00
2019,MKUF,litigation_cost,0.00
2020,MKUF,litigation_cost,0.00
2021,MKUF,litigation_cost,100.00
2022,MKUF,litigation_cost,0.00
2023,MKUF,litigation_cost,0.00
2024,MKUF,litigation_cost,0.00
2016,MMC,litigation_cost,0.00
2017,MMC,litigation_cost,0.00
2018,MMC,litigation_cost,0.00
2019,MMC,litigation_cost,0.00
2020,MMC,litigation_cost,0.00
2021,MMC,litigation_cost,0.00
2022,MMC,litigation_cost,0.00
2023,MMC,litigation_cost,0.00
2024,MMC,litigation_cost,0.00
2008,MSPB,litigation_cost,0.00
2009,MSPB,litigation_cost,0.00
2010,MSPB,litigation_cost,0.00
2011,MSPB,litigation_cost,0.00
2012,MSPB,litigation_cost,0.00
2013,MSPB,litigation_cost,0.00
2014,MSPB,litigation_cost,0.00
2015,MSPB,litigation_cost,0.00
2016,MSPB,litigation_cost,0.00
2017,MSPB,litigation_cost,0.00
2018,MSPB,litigation_cost,0.00
2019,MSPB,litigation_cost,0.00
2020,MSPB,litigation_cost,0.00
2021,MSPB,litigation_cost,0.00
2022,MSPB,litigation_cost,0.00
2023,MSPB,litigation_cost,0.00
2024,MSPB,litigation_cost,0.00
2008,NARA,litigation_cost,0.00
2009,NARA,litigation_cost,0.00
2010,NARA,litigation_cost,0.00
2011,NARA,litigation_cost,0.00
2012,NARA,litigation_cost,0.00
2013,NARA,litigation_cost,0.00
2014,NARA,litigation_cost,0.00
2015,NARA,litigation_cost,0.00
2016,NARA,litigation_cost,12282.00
2017,NARA,litigation_cost,19500.00
2018,NARA,litigation_cost,58631.00
2019,NARA,litigation_cost,53857.00
2020,NARA,litigation_cost,27501.00
2021,NARA,litigation_cost,0.00
2022,NARA,litigation_cost,0.00
2023,NARA,litigation_cost,56000.00
2024,NARA,litigation_cost,26000.00
2008,NASA,litigation_cost,15499.00
2009,NASA,litigation_cost,20892.00
2010,NASA,litigation_cost,0.00
2011,NASA,litigation_cost,0.00
2012,NASA,litigation_cost,0.00
2013,NASA,litigation_cost,0.00
2014,NASA,litigation_cost,0.00
2015,NASA,litigation_cost,0.00
2016,NASA,litigation_cost,0.00
2017,NASA,litigation_cost,0.00
2018,NASA,litigation_cost,12630.77
2019,NASA,litigation_cost,0.00
2020,NASA,litigation_cost,684.96
2021,NASA,litigation_cost,3844.84
2022,NASA,litigation_cost,0.00
2023,NASA,litigation_cost,2700.00
2024,NASA,litigation_cost,15000.00
2016,NCD,litigation_cost,0.00
2017,NCD,litigation_cost,0.00
2018,NCD,litigation_cost,0.00
2019,NCD,litigation_cost,0.00
2020,NCD,litigation_cost,0.00
2021,NCD,litigation_cost,0.00
2022,NCD,litigation_cost,0.00
2023,NCD,litigation_cost,0.00
2024,NCD,litigation_cost,0.00
2018,NCMNPS,litigation_cost,0.00
2019,NCMNPS,litigation_cost,0.00
2010,NCPC,litigation_cost,0.00
2011,NCPC,litigation_cost,0.00
2012,NCPC,litigation_cost,0.00
2013,NCPC,litigation_cost,0.00
2014,NCPC,litigation_cost,0.00
2015,NCPC,litigation_cost,0.00
2016,NCPC,litigation_cost,0.00
2017,NCPC,litigation_cost,0.00
2018,NCPC,litigation_cost,0.00
2019,NCPC,litigation_cost,0.00
2020,NCPC,litigation_cost,0.00
2021,NCPC,litigation_cost,0.00
2022,NCPC,litigation_cost,0.00
2023,NCPC,litigation_cost,0.00
2024,NCPC,litigation_cost,0.00
2008,NCUA,litigation_cost,0.00
2009,NCUA,litigation_cost,1986.48
2010,NCUA,litigation_cost,0.00
2011,NCUA,litigation_cost,0.00
2012,NCUA,litigation_cost,0.00
2013,NCUA,litigation_cost,0.00
2014,NCUA,litigation_cost,0.00
2015,NCUA,litigation_cost,0.00
2016,NCUA,litigation_cost,0.00
2017,NCUA,litigation_cost,0.00
2018,NCUA,litigation_cost,0.00
2019,NCUA,litigation_cost,0.00
2020,NCUA,litigation_cost,5412.00
2021,NCUA,litigation_cost,0.00
2022,NCUA,litigation_cost,0.00
2023,NCUA,litigation_cost,0.00
2024,NCUA,litigation_cost,0.00
2010,NEA,litigation_cost,0.00
2011,NEA,litigation_cost,0.00
2012,NEA,litigation_cost,0.00
2013,NEA,litigation_cost,0.00
2014,NEA,litigation_cost,0.00
2015,NEA,litigation_cost,0.00
2016,NEA,litigation_cost,0.00
2017,NEA,litigation_cost,0.00
2018,NEA,litigation_cost,0.00
2019,NEA,litigation_cost,0.00
2020,NEA,litigation_cost,0.00
2021,NEA,litigation_cost,0.00
2022,NEA,litigation_cost,0.00
2023,NEA,litigation_cost,0.00
2024,NEA,litigation_cost,0.00
2008,NEH,litigation_cost,0.00
2009,NEH,litigation_cost,0.00
2010,NEH,litigation_cost,0.00
2011,NEH,litigation_cost,0.00
2012,NEH,litigation_cost,0.00
2013,NEH,litigation_cost,0.00
2014,NEH,litigation_cost,0.00
2015,NEH,litigation_cost,0.00
2016,NEH,litigation_cost,100200.00
2017,NEH,litigation_cost,0.00
2018,NEH,litigation_cost,100200.00
2019,NEH,litigation_cost,0.00
2020,NEH,litigation_cost,0.00
2021,NEH,litigation_cost,0.00
2022,NEH,litigation_cost,0.00
2023,NEH,litigation_cost,0.00
2024,NEH,litigation_cost,0.00
2008,NIGC,litigation_cost,0.00
2009,NIGC,litigation_cost,0.00
2010,NIGC,litigation_cost,0.00
2011,NIGC,litigation_cost,532.60
2012,NIGC,litigation_cost,0.00
2013,NIGC,litigation_cost,0.00
2014,NIGC,litigation_cost,0.00
2015,NIGC,litigation_cost,0.00
2016,NIGC,litigation_cost,0.00
2017,NIGC,litigation_cost,0.00
2018,NIGC,litigation_cost,0.00
2019,NIGC,litigation_cost,0.00
2020,NIGC,litigation_cost,0.00
2021,NIGC,litigation_cost,0.00
2022,NIGC,litigation_cost,0.00
2023,NIGC,litigation_cost,0.00
2024,NIGC,litigation_cost,0.00
2010,NLRB,litigation_cost,20445.36
2011,NLRB,litigation_cost,26736.24
2012,NLRB,litigation_cost,91742.00
2013,NLRB,litigation_cost,91742.00
2014,NLRB,litigation_cost,160230.60
2015,NLRB,litigation_cost,8304.00
2016,NLRB,litigation_cost,1277.00
2017,NLRB,litigation_cost,4710.86
2018,NLRB,litigation_cost,7003.00
2019,NLRB,litigation_cost,191.00
2020,NLRB,litigation_cost,0.00
2021,NLRB,litigation_cost,0.00
2022,NLRB,litigation_cost,119288.00
2023,NLRB,litigation_cost,267061.00
2024,NLRB,litigation_cost,204056.00
2008,NMB,litigation_cost,0.00
2009,NMB,litigation_cost,0.00
2010,NMB,litigation_cost,0.00
2011,NMB,litigation_cost,0.00
2012,NMB,litigation_cost,0.00
2013,NMB,litigation_cost,0.00
2014,NMB,litigation_cost,0.00
2015,NMB,litigation_cost,0.00
2016,NMB,litigation_cost,0.00
2017,NMB,litigation_cost,0.00
2018,NMB,litigation_cost,0.00
2019,NMB,litigation_cost,0.00
2020,NMB,litigation_cost,72000.00
2021,NMB,litigation_cost,0.00
2022,NMB,litigation_cost,0.00
2023,NMB,litigation_cost,0.00
2024,NMB,litigation_cost,0.00
2008,NRC,litigation_cost,0.00
2009,NRC,litigation_cost,0.00
2010,NRC,litigation_cost,0.00
2011,NRC,litigation_cost,0.00
2012,NRC,litigation_cost,0.00
2013,NRC,litigation_cost,0.00
2014,NRC,litigation_cost,0.00
2015,NRC,litigation_cost,0.00
2016,NRC,litigation_cost,0.00
2017,NRC,litigation_cost,0.00
2018,NRC,litigation_cost,0.00
2019,NRC,litigation_cost,0.00
2020,NRC,litigation_cost,0.00
2021,NRC,litigation_cost,0.00
2022,NRC,litigation_cost,0.00
2023,NRC,litigation_cost,0.00
2024,NRC,litigation_cost,0.00
2008,NRPC,litigation_cost,44648.00
2009,NRPC,litigation_cost,0.00
2010,NRPC,litigation_cost,0.00
2011,NRPC,litigation_cost,0.00
2012,NRPC,litigation_cost,0.00
2013,NRPC,litigation_cost,0.00
2014,NRPC,litigation_cost,0.00
2015,NRPC,litigation_cost,0.00
2016,NRPC,litigation_cost,0.00
2017,NRPC,litigation_cost,0.00
2018,NRPC,litigation_cost,0.00
2019,NRPC,litigation_cost,0.00
2020,NRPC,litigation_cost,0.00
2021,NRPC,litigation_cost,0.00
2022,NRPC,litigation_cost,0.00
2023,NRPC,litigation_cost,10000.00
2024,NRPC,litigation_cost,0.00
2020,NSCAI,litigation_cost,17275.00
2008,NSF,litigation_cost,0.00
2009,NSF,litigation_cost,0.00
2010,NSF,litigation_cost,0.00
2011,NSF,litigation_cost,0.00
2012,NSF,litigation_cost,0.00
2013,NSF,litigation_cost,0.00
2014,NSF,litigation_cost,0.00
2015,NSF,litigation_cost,0.00
2016,NSF,litigation_cost,0.00
2017,NSF,litigation_cost,0.00
2018,NSF,litigation_cost,0.00
2019,NSF,litigation_cost,5545.00
2020,NSF,litigation_cost,0.00
2021,NSF,litigation_cost,0.00
2022,NSF,litigation_cost,10000.00
2023,NSF,litigation_cost,60851.00
2024,NSF,litigation_cost,0.00
2010,NTSB,litigation_cost,3571.62
2011,NTSB,litigation_cost,0.00
2012,NTSB,litigation_cost,0.00
2013,NTSB,litigation_cost,2319.42
2014,NTSB,litigation_cost,3565.05
2015,NTSB,litigation_cost,7161.14
2016,NTSB,litigation_cost,4550.00
2017,NTSB,litigation_cost,12760.00
2018,NTSB,litigation_cost,0.00
2019,NTSB,litigation_cost,0.00
2020,NTSB,litigation_cost,0.00
2021,NTSB,litigation_cost,0.00
2022,NTSB,litigation_cost,8886.25
2023,NTSB,litigation_cost,0.00
2024,NTSB,litigation_cost,0.00
2016,NW,litigation_cost,0.00
2017,NW,litigation_cost,0.00
2018,NW,litigation_cost,0.00
2019,NW,litigation_cost,0.00
2020,NW,litigation_cost,0.00
2021,NW,litigation_cost,0.00
2022,NW,litigation_cost,0.00
2023,NW,litigation_cost,0.00
2024,NW,litigation_cost,0.00
2017,NWTRB,litigation_cost,0.00
2018,NWTRB,litigation_cost,0.00
2019,NWTRB,litigation_cost,0.00
2020,NWTRB,litigation_cost,0.00
2021,NWTRB,litigation_cost,0.00
2022,NWTRB,litigation_cost,0.00
2023,NWTRB,litigation_cost,0.00
2024,NWTRB,litigation_cost,0.00
2010,ODNI,litigation_cost,75000.00
2011,ODNI,litigation_cost,37844.00
2012,ODNI,litigation_cost,152092.00
2013,ODNI,litigation_cost,169636.33
2014,ODNI,litigation_cost,169636.33
2015,ODNI,litigation_cost,169636.33
2016,ODNI,litigation_cost,10250.00
2017,ODNI,litigation_cost,0.00
2018,ODNI,litigation_cost,235485.00
2019,ODNI,litigation_cost,137849.00
2020,ODNI,litigation_cost,137849.00
2021,ODNI,litigation_cost,142859.00
2022,ODNI,litigation_cost,202800.00
2023,ODNI,litigation_cost,283920.00
2024,ODNI,litigation_cost,283920.00
2008,OGE,litigation_cost,0.00
2009,OGE,litigation_cost,0.00
2010,OGE,litigation_cost,0.00
2011,OGE,litigation_cost,0.00
2012,OGE,litigation_cost,0.00
2013,OGE,litigation_cost,0.00
2014,OGE,litigation_cost,0.00
2015,OGE,litigation_cost,0.00
2016,OGE,litigation_cost,0.00
2017,OGE,litigation_cost,0.00
2018,OGE,litigation_cost,53710.73
2019,OGE,litigation_cost,52041.51
2020,OGE,litigation_cost,32709.24
2021,OGE,litigation_cost,0.00
2022,OGE,litigation_cost,0.00
2023,OGE,litigation_cost,0.00
2024,OGE,litigation_cost,0.00
2008,OMB,litigation_cost,250000.00
2009,OMB,litigation_cost,340000.00
2010,OMB,litigation_cost,50000.00
2011,OMB,litigation_cost,52000.00
2012,OMB,litigation_cost,52000.00
2013,OMB,litigation_cost,52000.00
2014,OMB,litigation_cost,52000.00
2015,OMB,litigation_cost,0.00
2016,OMB,litigation_cost,3400.00
2017,OMB,litigation_cost,16000.00
2018,OMB,litigation_cost,7025.00
2019,OMB,litigation_cost,10640.00
2020,OMB,litigation_cost,53300.00
2021,OMB,litigation_cost,219431.00
2022,OMB,litigation_cost,131854.35
2023,OMB,litigation_cost,35750.00
2024,OMB,litigation_cost,10881.25
2023,ONCD,litigation_cost,0.00
2024,ONCD,litigation_cost,0.00
2008,ONDCP,litigation_cost,20000.00
2009,ONDCP,litigation_cost,0.00
2010,ONDCP,litigation_cost,0.00
2011,ONDCP,litigation_cost,0.00
2012,ONDCP,litigation_cost,0.00
2013,ONDCP,litigation_cost,0.00
2014,ONDCP,litigation_cost,0.00
2015,ONDCP,litigation_cost,0.00
2016,ONDCP,litigation_cost,0.00
2017,ONDCP,litigation_cost,0.00
2018,ONDCP,litigation_cost,0.00
2019,ONDCP,litigation_cost,0.00
2020,ONDCP,litigation_cost,0.00
2021,ONDCP,litigation_cost,0.00
2022,ONDCP,litigation_cost,0.00
2023,ONDCP,litigation_cost,0.00
2024,ONDCP,litigation_cost,0.00
2010,ONHIR,litigation_cost,0.00
2011,ONHIR,litigation_cost,0.00
2012,ONHIR,litigation_cost,0.00
2013,ONHIR,litigation_cost,0.00
2014,ONHIR,litigation_cost,0.00
2015,ONHIR,litigation_cost,0.00
2016,ONHIR,litigation_cost,0.00
2017,ONHIR,litigation_cost,0.00
2018,ONHIR,litigation_cost,0.00
2019,ONHIR,litigation_cost,0.00
2020,ONHIR,litigation_cost,0.00
2021,ONHIR,litigation_cost,0.00
2022,ONHIR,litigation_cost,0.00
2023,ONHIR,litigation_cost,0.00
2024,ONHIR,litigation_cost,0.00
2008,OPIC,litigation_cost,0.00
2009,OPIC,litigation_cost,0.00
2010,OPIC,litigation_cost,0.00
2011,OPIC,litigation_cost,0.00
2012,OPIC,litigation_cost,0.00
2013,OPIC,litigation_cost,0.00
2014,OPIC,litigation_cost,0.00
2015,OPIC,litigation_cost,0.00
2016,OPIC,litigation_cost,0.00
2017,OPIC,litigation_cost,0.00
2018,OPIC,litigation_cost,0.00
2019,OPIC,litigation_cost,0.00
2008,OPM,litigation_cost,18000.00
2009,OPM,litigation_cost,4930.00
2010,OPM,litigation_cost,10530.00
2011,OPM,litigation_cost,31600.00
2012,OPM,litigation_cost,11221.00
2013,OPM,litigation_cost,5800.00
2014,OPM,litigation_cost,11670.00
2015,OPM,litigation_cost,40236.00
2016,OPM,litigation_cost,12572.00
2017,OPM,litigation_cost,19121.00
2018,OPM,litigation_cost,23831.00
2019,OPM,litigation_cost,44550.00
2020,OPM,litigation_cost,17080.00
2021,OPM,litigation_cost,27200.00
2022,OPM,litigation_cost,0.00
2023,OPM,litigation_cost,0.00
2024,OPM,litigation_cost,0.00
2024,OPPR,litigation_cost,0.00
2010,OSC,litigation_cost,33720.00
2011,OSC,litigation_cost,9700.00
2012,OSC,litigation_cost,0.00
2013,OSC,litigation_cost,0.00
2014,OSC,litigation_cost,145500.00
2015,OSC,litigation_cost,44225.00
2016,OSC,litigation_cost,20600.00
2017,OSC,litigation_cost,14600.00
2018,OSC,litigation_cost,36972.00
2019,OSC,litigation_cost,0.00
2020,OSC,litigation_cost,0.00
2021,OSC,litigation_cost,0.00
2022,OSC,litigation_cost,0.00
2023,OSC,litigation_cost,382000.00
2024,OSC,litigation_cost,93500.00
2008,OSHRC,litigation_cost,0.00
2009,OSHRC,litigation_cost,0.00
2010,OSHRC,litigation_cost,0.00
2011,OSHRC,litigation_cost,0.00
2012,OSHRC,litigation_cost,0.00
2013,OSHRC,litigation_cost,0.00
2014,OSHRC,litigation_cost,0.00
2015,OSHRC,litigation_cost,0.00
2016,OSHRC,litigation_cost,0.00
2017,OSHRC,litigation_cost,0.00
2018,OSHRC,litigation_cost,0.00
2019,OSHRC,litigation_cost,0.00
2020,OSHRC,litigation_cost,0.00
2021,OSHRC,litigation_cost,0.00
2022,OSHRC,litigation_cost,0.00
2023,OSHRC,litigation_cost,0.00
2024,OSHRC,litigation_cost,0.00
2008,OSTP,litigation_cost,0.00
2009,OSTP,litigation_cost,0.00
2010,OSTP,litigation_cost,0.00
2011,OSTP,litigation_cost,16000.00
2012,OSTP,litigation_cost,14000.00
2013,OSTP,litigation_cost,670.00
2014,OSTP,litigation_cost,1610.16
2015,OSTP,litigation_cost,1600.00
2016,OSTP,litigation_cost,5000.00
2017,OSTP,litigation_cost,0.00
2018,OSTP,litigation_cost,0.00
2019,OSTP,litigation_cost,0.00
2020,OSTP,litigation_cost,0.00
2021,OSTP,litigation_cost,0.00
2022,OSTP,litigation_cost,0.00
2023,OSTP,litigation_cost,3000.00
2024,OSTP,litigation_cost,1750.00
2010,PBGC,litigation_cost,10000.00
2011,PBGC,litigation_cost,10000.00
2012,PBGC,litigation_cost,0.00
2013,PBGC,litigation_cost,0.00
2014,PBGC,litigation_cost,0.00
2015,PBGC,litigation_cost,0.00
2016,PBGC,litigation_cost,0.00
2017,PBGC,litigation_cost,0.00
2018,PBGC,litigation_cost,0.00
2019,PBGC,litigation_cost,0.00
2020,PBGC,litigation_cost,0.00
2021,PBGC,litigation_cost,0.00
